"ID1","COUNTY/CNTY_CD","ROUTE_NAME","LOCATION","VENDOR_ID/CVG_VLM_ID","YEAR","FAADT","AADT","MONTH","FAWDT","AWDT","TYPE","LinkID_Tag","Updated LinkID","ID","Daily_Counts","Screenline","Cutline"
28,"DURHAM","NC-55","S OF I-85","17-14924",,,,,,22000,,,20882,20882,22000,,2
27,"DURHAM","SR-1118","S OF SR 1121 N of MLK Pkwy","17-14960",,,,,,16000,,,20695,20695,16000,,2
1935,"DURHAM",,"W OF BROOKER ST","17-14959",,,,,,5400,,,20691,20691,5400,,2
1672,"DURHAM",,"Between University Dr. and SR 1146 (MLK)","17-14893",,,,,,8100,,,17405,17405,8100,,2
26,"DURHAM","SR-1815","S OF US 70","17-14957",,,,,,4100,,,16864,16864,4100,,2
24,"DURHAM",,"N OF SR 1800","17-14950",,,,,,3000,,,11063,11063,3000,,2
1453,"DURHAM","SR-1322","Between I-85 exit ramp and Sovereign St.","17-14873",,,,,,18000,,,10974,10974,18000,,2
1199,"DURHAM",,"Between I-85 and Washington Ave.","17-14918",,,,,,9900,,,9615,9615,9900,3,2
23,"DURHAM","SR-2220","N OF SR 1146","17-14894",,,,,,4500,,,9596,9596,4500,,2
1194,"31","BROAD ST","N of SR 1322","3100198",2017,11935,12000,0,12148,12000,"CB","9595",9595,9595,12000,,2
22,"DURHAM","SR-1321","S OF I-85","17-14869",,,,,,21000,,,9584,9584,21000,,2
21,"DURHAM","US-70","E OF US 15/501 BYP","17-14867",,,,,,29000,,,9569,9569,29000,,2
1173,"31","NC 751","N OF SR 1146 ML KING PKWY","3100106",2017,9664,9700,0,10951,11000,"CB","9512",9512,9512,11000,,2
20,"DURHAM","SR-1121","Between SR 1118 and Industry Ln.","17-14961",,,,,,8700,,,9479,9479,8700,,2
18,"DURHAM","SR-1308","E OF US 15/501 BYP","17-14934",,,,,,8300,,,9461,9461,8300,,2
17,"DURHAM","NC-751","E OF US 15/501 BYP","17-14935",,,,,,19000,,,9439,9439,19000,,2
16,"DURHAM","SR-1317","E OF US 15/501","17-14936",,,,,,14000,,,9433,9433,14000,,2
15,"DURHAM","SR-1945","S OF SR 1171","17-14877",,,,,,5100,,,9377,9377,5100,,2
14,"31","NC 55","S OF SR 1171","3100458",2017,18117,18000,0,20529,21000,"CB","9363",9363,9363,21000,,2
13,"DURHAM","SR-1670","S OF HARDEE ST","17-14926",,,,,,6400,,,9334,9334,6400,,2
1128,"DURHAM","SR-1671","EOFNC55","17-14925",,,,,,3100,,,9309,9309,3100,,2
12,"31","SR 1327 (GREGSON ST)","S OF I-85","3100194",2017,27164,27000,0,30781,31000,"GF","9111",9111,9111,31000,,2
11,"DURHAM","US-15","Between I-85 exit ramp and Knox St.","17-14920",,,,,,19000,,,9032,9032,19000,,2
10,"DURHAM",,"S OF I-85","17-14917",,,,,,2400,,,4743,4743,2400,,2
9,"DURHAM","SR-1445","S OF I-85 N of Club Blvd.","17-14916",,,,,,16000,,,4273,4273,16000,,2
8,"DURHAM","US-70","Between Ashe St. and Hoover Rd.","17-14954",,,,,,7800,,,4203,4203,7800,,2
4364,"DURHAM","SR-1105","Between SR 1118 (Fayetteville) and Rossford Ln.","17-14857",,,,,,6100,,,36426,36426,6100,,1
7,"DURHAM","I-40","W OF NC 55","17-05465",,,,,,145000,,,33060,33060,72500,,1
6,"DURHAM","I-40","W OF NC 55","17-05465",,,,,,145000,,,33037,33037,72500,,1
5,"DURHAM",,"Between Fayetteville Rd. and Lakeshore Dr.","17-14967",,,,,,5600,,,9490,9490,5600,,1
4,"DURHAM","SR-1118","Between Barbee and Wortley Dr.","17-14964",,,,,,13000,,,9485,9485,13000,,1
3,"DURHAM","NC-751","S OF SR 1118 AT CROOKED CREEK","17-14971",,,,,,16000,,,7750,7750,16000,,1
721,"DURHAM","NC-54","E OF I-40 OVERPASS","17-14861",,,,,,17000,,,7515,7515,17000,6,1
2,"DURHAM","SR-1103","E OF SR 1118","17-14970",,,,,,2800,,,7506,7506,2800,,1
1,"DURHAM","SR-1106","Between Cool Springs and SR 1104 (Herndon)","17-14856",,,,,,3000,,,4709,4709,3000,,1
4392,"91","US 1","FROM EXIT 101 TO I-40","9100895",2017,140492,140000,0,159198,159000,"CB","18360",36359,7992,49700,6,
4387,"31","I-85","FROM EXIT 172 TO EXIT 173","3100293",2017,38374,38000,0,40893,41000,"CB","17176",59056,49056,20500,,
4386,"JOHNSTON","SR-1548","South of US-70","17-14030",,,,,,820,,,57084,57084,820,,
4385,"34","SR 1415","E OF SR 1414","3409003",2017,452,450,0,460,460,"CB","36992",57049,57049,460,,
4383,"72","US 501","N OF SR 1363","7209008",2017,11386,11000,0,11589,12000,"GF","36868",56981,56981,12000,,
4382,"91","SR 1628","W OF NC 55","9103505",2017,15324,15000,0,15597,16000,"CB","56960",56960,56960,16000,,
4381,"91","APEX PEAKWAY","E OF SR 1011","9103524",2017,11401,11000,0,11604,12000,"CB","56953",56953,56953,12000,,
4380,"91","SR 1305","E OF SR 1300","9102955",2017,4483,4500,0,4563,4600,"CB","56951",56951,56951,4600,,
4379,"91","SR 1606","N OF SR 1605","9102830",2017,1056,1100,0,1075,1100,"GF","56948",56948,56948,1100,,
4378,"91","SR 1400","E OF SR 1399","9104121",2017,3839,3800,0,3907,3900,"GF","56926",56926,56926,3900,,
4377,"91","SR 2703","E OF NC 50","9100660",2017,2743,2700,0,2792,2800,"GF","56918",56918,56918,2800,,
4376,"91","LAKESIDE DR","W OF NC 50","9109664",2017,1764,1800,0,1795,1800,"CB","56916",56916,56916,1800,,
4375,"50","SR 1709","S OF SR 1700","5001588",2017,1155,1200,0,1176,1200,"CB","56904",56904,56904,1200,,
4374,"91","SR 2026 (HAMMOND RD)","N OF US 70/NC 50","9100974",2017,18825,19000,0,19160,19000,"CB","56869",56869,56869,19000,,
4373,"31","SR 1445 (DUKE ST)","S OF LAKEWOOD AVE","3100482",2017,3578,3600,0,4054,4100,"CB","56852",56852,56852,4100,,
4372,"31","SR 1445 (DUKE ST)","N OF LAKEWOOD AVE","3100125",2017,4227,4200,0,4790,4800,"CB","56849",56849,56849,4800,,
4371,"31","US 15-501 BUS","N OF HILL ST","3100123",2017,13150,13000,0,14901,15000,"CB","56847",56847,56847,15000,,
4370,"31","SR 1121","W OF SR 1959","3100551",2017,9420,9400,0,9588,9600,"CB","56837",56837,56837,9600,,
4369,"18","SR 1520","E OF SR 1546","1801611",2017,547,550,0,557,560,"GF","56834",56834,56834,560,,
4368,"DURHAM","SR-2104","E OF SR 2106","17-14991",,,,,,5800,,,56823,56823,5800,,
4367,"91","NC 97","E OF SR 2367","9102357",2017,9410,9400,0,9578,9600,"CB","56807",56807,56807,9600,,
4366,"67","NC 86","N OF SR 1545","6700087",2017,5250,5300,0,5344,5300,"CB","56776",56776,56776,5300,,
4365,"67","NC 86","N OF US 70 BUS","6700052",2017,11176,11000,0,12664,13000,"CB","56772",56772,56772,13000,,
4363,"31","SR 1670","N OF SR 1671","3100414",2017,7527,7500,0,7661,7700,"CB","56686",56686,56686,7700,,
4362,"WAKE",,"REX Hospital entrance off of Lake Boone Tr","17-03550",,,,,,4400,,,56664,56664,4400,,
4361,"91","SR 3670 (BLOUNT ST)","N OF FRANKLIN ST","9100383",2017,7292,7300,0,8263,8300,"CB","56636",56636,56636,8300,,
4360,"DURHAM",,"Between Fayetteville Rd. and Lake Cook Dr.","17-14963",,,,,,21000,,,56617,56617,21000,,
4358,"91","SR 1931","W OF US 1 A","9104074",2017,2401,2400,0,2444,2400,"GF","56559",56559,56559,2400,,
4357,"91","FALLS OF NEUSE RD","W OF US 1","9103549",2017,16462,16000,0,16755,17000,"CB","56541",56541,56541,17000,,
4356,"91","US 64 BUS","E OF I-540","9109667",2017,37418,37000,0,38084,38000,"CB","40056",56483,56483,19000,,
4355,"WAKE",,"Between Centennial Pkwy and Varsity Dr","17-10902",,,,,,5500,,,56454,56454,5500,,
4352,"67","SAGE ROAD","E OF SR 1734","6700885",2017,9916,9900,0,10093,10000,"CB","56427",56427,56427,10000,,
4351,"67","SR 1009","N OF SR 1724","6701585",2017,17266,17000,0,17574,18000,"CB","56419",56419,56419,18000,,
4350,"38","SR 1104","S OF SR 1106","3801651",2017,3558,3600,0,3621,3600,"CB","56361",56361,56361,3600,,
4349,"38","NC 56","W OF SR 1127","3809060",2017,10177,10000,0,10358,10000,"CB","56357",56357,56357,10000,,
4348,"91","SR 2812","E OF NC 50","9103545",2017,17757,18000,0,18073,18000,"CB","56353",56353,56353,18000,,
4346,"50","SR 1923","E OF US 70 BUS","5003517",2017,3004,3000,0,3058,3100,"CB","56347",56347,56347,3100,,
4345,"50","SR 1923","E OF SR 1003","5001817",2017,8189,8200,0,8335,8300,"CB","56341",56341,56341,8300,,
4344,"91","SR 1670","E OF SR 1664","9100179",2017,9291,9300,0,9456,9500,"CB","56339",56339,56339,9500,,
4343,"91","SR 3009 (EDWARDS MILL RD)","N OF SR 1667","9103417",2017,28305,28000,0,28809,29000,"CB","56338",56338,56338,29000,,
4342,"91","SR 2026","N OF MIMOSA ST","9109627",2017,15179,15000,0,17200,17000,"CB","56331",56331,56331,17000,,
4341,"50","NC 231","W OF SR 1720","5000091",2017,3638,3600,0,3703,3700,"CB","56303",56303,56303,3700,,
4340,"WAKE","SR-1002","Between Cotten Dr and International Dr","17-02559",,,,,,15000,,,56294,56294,15000,10,
4339,"91","US 1","N OF SR 3555","9109401",2017,59510,60000,0,67433,67000,"CB","56197",56198,56198,33500,,
4338,"91","US 1","N OF SR 3555","9109401",2017,59510,60000,0,67433,67000,"CB","56197",56197,56197,33500,,
4337,"91","US 1-401","S OF BRENTWOOD RD","9100281",2017,72215,72000,0,81830,82000,"CB","7238",56193,56193,41000,,
4336,"91","SR 1909","E OF SR 1973","9104320",2017,4600,4600,0,4682,4700,"CB","56153",56153,56153,4700,,
4335,"91","SR 2921 (RALEIGH BLVD)","W OF SR 2277 YONKERS RD","9100916",2017,16863,17000,0,17163,17000,"CB","56149",56149,56149,17000,,
4334,"91","I-440","FROM EXIT 11 TO EXIT 12","9100282",2017,114052,114000,0,121540,122000,"CB","56147",56147,56147,61000,,
4332,"91","I-440","FROM EXIT 10 TO EXIT 11","9100210",2017,131848,132000,0,140504,141000,"CB","3869",56141,56141,70500,,
4331,"JOHNSTON","SR-1010","N of I-40 S OF NC 42","17-14064",,,,,,19000,,,56071,56071,19000,6,
4330,"91","SR 1370 (TRYON RD)","E OF FAIRWAY DR","9100484",2017,16324,16000,0,18497,18000,"CB","56066",56066,56066,18000,,
4329,"91","SR 2911 (NEW BERN AVE)","W OF HILL ST","9100398",2017,17920,18000,0,20306,20000,"CB","56064",56065,56065,10000,,
4328,"91","SR 2911 (NEW BERN AVE)","W OF HILL ST","9100398",2017,17920,18000,0,20306,20000,"CB","56064",56064,56064,10000,,
4327,"91","SR 2298","E OF TARBORO ST","9109403",2017,10929,11000,0,12384,12000,"CB","56063",56063,56063,12000,,
4326,"91","SR 3555 (OLD WAKE FOREST","N OF SR 2015 DIXIE FOREST RD","9100252",2017,17534,18000,0,17846,18000,"CB","56062",56062,56062,18000,,
4325,"18","US 64","W OF NC 751","1800063",2017,21884,22000,0,22274,22000,"CB","19981",56042,56042,11000,,
4324,"18","NC 751","N OF US 64","1800065",2017,9214,9200,0,9378,9400,"CB","56040",56040,56040,9400,,
4323,"18","US 64","E OF NC 751","1800082",2017,24739,25000,0,25180,25000,"CB","56037",56037,56037,12500,,
4322,"91","SR 2921 (RALEIGH BLVD)","N OF SR 2911","9100419",2017,17093,17000,0,17397,17000,"CB","56006",56006,56006,17000,,
4321,"WAKE","US-401","S OF SR 2772","17-10870",,,,,,8300,,,55953,55953,8300,,
4320,"91","SR 2768 (JUDD PKWY)","S OF SR 1107 ACADEMY ST","9103436",2017,13628,14000,0,13871,14000,"CB","55949",55949,55949,14000,,
4319,"91","SR 1010","E OF US 401","9100839",2017,16989,17000,0,17292,17000,"CB","55923",55923,55923,17000,,
4318,"91","SR 1603","S OF SR 1605","9102828",2017,914,910,0,930,930,"GF","55913",55913,55913,930,,
4317,"91","SR 2736","S of SR 1006","9104104",2017,7478,7500,0,7611,7600,"CB","55906",55906,55906,7600,,
4316,"91","US 70","W OF MUNFORD RD","9100513",2017,36869,37000,0,41778,42000,"CB","55877",55877,55877,42000,,
4315,"91","POWELL DR","N OF SR 1012 WESTERN BLVD","9100479",2017,2978,3000,0,3031,3000,"CB","55873",55873,55873,3000,,
4314,"WAKE","SR-1571","N of SR 1009 (Tryon) S OF I-40","17-10892",,,,,,24000,,,55869,55869,24000,6,
4313,"WAKE","SR-1348","S OF I-40","17-10893",,,,,,8400,,,55867,55867,8400,6,
4312,"91","CAROLINA PINES AVE","W OF STEEL ST","9109659",2017,4699,4700,0,4783,4800,"CB","55865",55865,55865,4800,,
4311,"91","POOLE RD","W OF KENNEDY ST","9100492",2017,7637,7600,0,8654,8700,"CB","55856",55856,55856,8700,,
4310,"91","MILBURNIE RD","E OF COLLETON RD","9109640",2017,3083,3100,0,3138,3100,"CB","55855",55855,55855,3100,,
4309,"91","GLEN EDEN DR","W OF RIDGE RD","9100523",2017,8890,8900,0,9048,9000,"CB","55847",55847,55847,9000,,
4308,"91","SR 1728 (WADE AVE)","W OF WOODBURN RD","9100565",2017,30390,30000,0,30931,31000,"CB","55842",55842,55842,31000,,
4307,"91","SR 1009 (SOUTH SAUNDERS S","N OF DOROTHEA DR","9100600",2017,10455,10000,0,10641,11000,"GF","55834",55834,55834,11000,,
4306,"91","E MARTIN ST","W OF SWAIN ST","9100603",2017,1988,2000,0,2023,2000,"CB","55831",55831,55831,2000,,
4305,"91","E MARTIN ST","W OF TARBORO ST","9100604",2017,2590,2600,0,2636,2600,"CB","55826",55826,55826,2600,,
4304,"91","SR 2542 (TARBORO ST)","S OF E DAVIE ST","9100391",2017,10215,10000,0,11575,12000,"CB","55825",55825,55825,12000,,
4303,"91","STATE ST","S OF GLASCOCK ST","9100554",2017,3212,3200,0,3269,3300,"GF","55820",55820,55820,3300,,
4302,"91","W PEACE ST","E OF GLENWOOD AVE","9100926",2017,19055,19000,0,21592,22000,"CB","55811",55811,55811,22000,,
4301,"91","SR 2026","N OF CABARRUS ST","9109637",2017,8398,8400,0,9516,9500,"CB","55802",55802,55802,9500,,
4300,"91","SR 2298","W OF SR 3670","9109416",2017,8255,8300,0,9354,9400,"CB","55799",55799,55799,9400,,
4299,"91","SR 3670 (BLOUNT ST)","S OF JONES ST","9100351",2017,8722,8700,0,9883,9900,"CB","55797",55797,55797,9900,,
4298,"WAKE","NC-55","Between Good Hope Church Rd and Petty Rd","17-02550",,,,,,25000,,,55750,55750,25000,10,
4297,"50","SR 1563","E OF SR 1560","5003505",2017,3386,3400,0,3446,3400,"CB","55718",55718,55718,3400,,
4296,"50","SR 1553","S OF US 70 BUS","5000891",2017,9412,9400,0,9580,9600,"CB","55711",55711,55711,9600,,
4295,"50","SR 1501","N OF SR 1010","5001621",2017,2741,2700,0,2790,2800,"CB","55708",55708,55708,2800,,
4294,"91","E BROAD ST","E OF SR 5056 JUDD PKWY","9103477",2017,14486,14000,0,14744,15000,"CB","55704",55704,55704,15000,,
4293,"91","SR 1402 (BROAD ST)","E OF COTTON FARM DR","9104161",2017,7552,7600,0,7687,7700,"CB","55703",55703,55703,7700,,
4292,"50","US 70 BUS","S OF SR 1901","5000057",2017,18734,19000,0,19068,19000,"CB","55699",55699,55699,19000,,
4288,"50","SR 1928","N OF SR 1929","5001820",2017,2530,2500,0,2575,2600,"GF","55677",55677,55677,2600,,
4287,"JOHNSTON","SR-1927","West of Myrtle Rd","17-03451",,,,,,4300,,,55674,55674,4300,,
4286,"50","NC 96","S OF CHESTNUT ST","5009015",2017,2572,2600,0,2618,2600,"CB","55671",55671,55671,2600,,
4285,"50","NC 96","S OF SR 1938","5000110",2017,3938,3900,0,4008,4000,"GF","55659",55659,55659,4000,,
4284,"50","SR 1938","E OF SR 1003","5009013",2017,1494,1500,0,1521,1500,"CB","55658",55658,55658,1500,,
4283,"50","SR 1938","E OF NC 96","5001542",2017,3803,3800,0,3871,3900,"CB","55655",55655,55655,3900,,
4282,"50","NC 96","N OF NC 42","5000112",2017,1976,2000,0,2011,2000,"CB","55647",55647,55647,2000,,
4281,"50","SR 1733","W OF NC 96","5001550",2017,304,300,0,309,310,"CB","55645",55645,55645,310,,
4280,"JOHNSTON","SR-1739","South of Hardy Rd","17-13054",,,,,,160,,,55633,55633,160,,
4279,"50","SR 1700","E OF SR 1720","5001559",2017,802,800,0,816,820,"GF","55632",55632,55632,820,,
4278,"50","SR 1716","E OF SR 1720","5001558",2017,987,990,0,1005,1000,"GF","55631",55631,55631,1000,,
4277,"50","SR 1722","E OF SR 1720","5001551",2017,486,490,0,495,500,"CB","55630",55630,55630,500,,
4276,"50","SR 1720","S OF NC 231","5001553",2017,1166,1200,0,1187,1200,"CB","55629",55629,55629,1200,,
4275,"JOHNSTON","SR-1700","West of Applewhite Rd","17-13051",,,,,,3200,,,55627,55627,3200,,
4274,"50","SR 2126","W OF SR 2127","5001544",2017,140,140,0,142,140,"CB","55618",55618,55618,140,,
4273,"50","SR 1733","W OF NC 39","5001518",2017,417,420,0,424,420,"GF","55613",55613,55613,420,,
4272,"JOHNSTON","SR-2148","North of Zelma Rd","17-13060",,,,,,350,,,55606,55606,350,,
4271,"JOHNSTON","US-301","West of Oil Company Rd","17-03456",,,,,,3600,,,55601,55601,3600,,
4270,"JOHNSTON","SR-1934","West of Micro Rd W","17-10699",,,,,,1200,,,55600,55600,1200,,
4269,"42","SR 1418","W OF SR 1412","4201504",2017,329,330,0,335,340,"GF","55593",55593,55593,340,,
4268,"42","SR 1427","E OF SR 1412","4201605",2017,513,510,0,522,520,"GF","55590",55590,55590,520,,
4267,"42","SR 1441","W OF NC 55","4201539",2017,2344,2300,0,2386,2400,"GF","55577",55577,55577,2400,,
4266,"42","US 421","N OF SR 2009","4200095",2017,10686,11000,0,10876,11000,"CB","55563",55563,55563,11000,,
4265,"42","SR 2215","W OF NC 210","4203436",2017,1409,1400,0,1434,1400,"GF","55562",55562,55562,1400,,
4264,"91","SR 2233 (SMITHFIELD RD)","N OF US 64 BYP","9103475",2017,8105,8100,0,8249,8200,"CB","55537",55537,55537,8200,,
4263,"42","SR 1703","S OF NC 27","4209030",2017,2746,2700,0,2795,2800,"GF","55514",55514,55514,2800,,
4262,"91","NC 55 BYP","S OF NC 55","9103427",2017,28659,29000,0,29169,29000,"CB","53292",55505,55505,14500,,
4261,"50","US 70 BUS","E OF NC 42","5000058",2017,20782,21000,0,21152,21000,"CB","55486",55486,55486,21000,,
4260,"JOHNSTON","NC-42","Between US 70 and Glen Laurel Rd","17-10701",,,,,,25000,,,55485,55485,25000,,
4259,"50","US 70 BUS/NC 42","E OF SR 1563","5000059",2017,33673,34000,0,34273,34000,"CB","55484",55484,55484,34000,,
4258,"42","NC 27","W OF NC 55","4200022",2017,6039,6000,0,6147,6100,"CB","55474",55474,55474,6100,,
4257,"GRANVILLE","SR-1100","Between I-85 exit ramp and Roycroft Rd.","17-14831",,,,,,3800,,,55462,55462,3800,3,
4256,"38","SR 1103","W OF I-85","3809074",2017,14833,15000,0,15097,15000,"CB","55459",55459,55459,15000,3,
4255,"38","SR 1131","S OF SR 1132","3800640",2017,819,820,0,834,830,"CB","55450",55450,55450,830,,
4254,"91","SR 1901","W OF NC 50","9104575",2017,6526,6500,0,6642,6600,"GF","55448",55448,55448,6600,,
4253,"38","SR 1132","W OF US 15","3801635",2017,985,990,0,1003,1000,"CB","55441",55441,55441,1000,10,
4252,"38","SR 1135","W OF US 15","3800649",2017,684,680,0,696,700,"GF","55440",55440,55440,700,10,
4251,"38","SR 1636","N OF NC 56","3801625",2017,426,430,0,434,430,"GF","55437",55437,55437,430,,
4250,"38","NC 56","W OF NC 96","3809057",2017,8102,8100,0,8246,8200,"CB","55434",55434,55434,8200,,
4249,"91","SR 2504","W OF SR 1007","9103091",2017,4079,4100,0,4152,4200,"GF","55429",55429,55429,4200,,
4248,"91","WENDELL FALLS PKWY","S OF US 64","9103544",2017,5209,5200,0,5302,5300,"GF","55428",55428,55428,5300,,
4246,"91","SR 2337","E OF SR 2406","9104219",2017,1069,1100,0,1088,1100,"GF","55403",55403,55403,1100,,
4245,"WAKE","RMP-1177","East of Zebulon Rd","17-14089",,,,,,12000,,,55389,55389,12000,,
4244,"91","NC 98","E OF NC 96","9102383",2017,7810,7800,0,7949,7900,"CB","55385",55385,55385,7900,,
4243,"91","SR 2045","W OF SR 2049","9104337",2017,7420,7400,0,7552,7600,"CB","55380",55380,55380,7600,,
4242,"91","SUNNYBROOK RD","N OF PINE GROVE CT","9100494",2017,14510,15000,0,14768,15000,"CB","55365",55365,55365,15000,,
4241,"91","SR 2215","W OF SR 2965","9100698",2017,18716,19000,0,19049,19000,"CB","55339",55339,55339,19000,,
4240,"91","US 401","N OF SR 2042 FOX RD","9100235",2017,50167,50000,0,56846,57000,"CB","55320",55320,55320,57000,,
4239,"91","SR 2108 (MILLBROOK RD)","E OF SR 2033 LACY AVE RD","9100257",2017,20385,20000,0,23099,23000,"CB","55312",55312,55312,23000,,
4238,"91","SR 1922","N OF NC 98","9104325",2017,2283,2300,0,2324,2300,"GF","55301",55301,55301,2300,,
4237,"91","NC 50","N OF NC 98","9102421",2017,11221,11000,0,11421,11000,"CB","55299",55299,55299,11000,,
4236,"91","SR 2002","W OF SR 3694","9103113",2017,3489,3500,0,3551,3600,"CB","55286",55286,55286,3600,,
4235,"91","LAKE BOONE TRL","E OF MYRON DR","9100183",2017,35333,35000,0,35962,36000,"CB","55266",55266,55266,36000,,
4234,"91","US 70-401 (CAPITAL BLVD)","N OF PEACE ST","9100363",2017,63243,63000,0,71663,72000,"GF","55243",55243,55243,72000,,
4232,"91","SAWMILL RD","E OF NC 50 CREEDMOOR RD","9100906",2017,6316,6300,0,6428,6400,"CB","55184",55184,55184,6400,,
4231,"91","SR 1820 (LEAD MINE RD)","N OF SR 2015","9100160",2017,16480,16000,0,16774,17000,"GF","55181",55181,55181,17000,,
4230,"91","SR 1834","E OF SR 3226","9100652",2017,4890,4900,0,4977,5000,"GF","55171",55171,55171,5000,,
4229,"91","SR 1840","N OF SR 4646","9102833",2017,4743,4700,0,4827,4800,"GF","55166",55166,55166,4800,,
4228,"91","SR 1628","W OF SR 1625","9103141",2017,12401,12000,0,12622,13000,"GF","55120",55120,55120,13000,,
4227,"91","SR 1655 (TRINITY RD)","S OF NC 54 CHAPEL HILL RD","9100023",2017,3332,3300,0,3391,3400,"CB","55071",55071,55071,3400,,
4224,"91","SR 1160","E OF SR 1197","9103521",2017,7093,7100,0,7219,7200,"CB","54993",54993,54993,7200,,
4223,"91","NC 55","N OF US 64","9100781",2017,26435,26000,0,26906,27000,"CB","54990",54990,54990,27000,,
4222,"91","SR 1163","N OF SR 1193","9103519",2017,6318,6300,0,6431,6400,"CB","54968",54968,54968,6400,,
4221,"91","SR 1187","N OF SR 1011","9102940",2017,638,640,0,649,650,"GF","54962",54962,54962,650,,
4220,"91","SR 1010","E OF SR 1152","9100749",2017,20525,21000,0,20891,21000,"CB","54945",54945,54945,21000,,
4219,"91","SR 1390","W OF SR 1389","9103046",2017,8058,8100,0,8202,8200,"GF","54940",54940,54940,8200,,
4218,"91","NC 55","N OF OAKHALL DR","9109685",2017,13752,14000,0,13997,14000,"CB","54938",54938,54938,14000,,
4217,"91","NC 55","S OF MAPLE AVE","9109686",2017,11507,12000,0,11712,12000,"CB","54925",54925,54925,12000,,
4216,"91","SR 1119","S OF SR 1123","9104144",2017,1727,1700,0,1758,1800,"GF","54912",54912,54912,1800,,
4215,"91","SR 2761 (WIMBERLY RD)","W OF SR 1006 OLD STAGE RD","9104563",2017,1263,1300,0,1285,1300,"GF","54909",54909,54909,1300,,
4214,"91","SR 2765","E OF SR 1301","9104166",2017,12852,13000,0,13081,13000,"GF","54903",54903,54903,13000,,
4213,"91","SR 2724","E OF US 401","9104111",2017,8429,8400,0,8579,8600,"GF","54898",54898,54898,8600,,
4212,"91","SR 2723 (FANNY BROWN RD)","W OF SR 1006","9104110",2017,3023,3000,0,3077,3100,"GF","54888",54888,54888,3100,,
4211,"91","US 401","N OF WAGSTAFF RD","9102322",2017,10833,11000,0,11026,11000,"CB","54886",54886,54886,11000,,
4210,"WAKE","NC-42","NC 42 just east of Fleming Loop Rd.","17-10869",,,,,,8200,,,54880,54880,8200,,
4209,"91","SR 1105","W OF NC 42","9104141",2017,1006,1000,0,1024,1000,"CB","54876",54876,54876,1000,,
4208,"91","SR 1349 (DILLARD DR)","E OF SR 1319 JONES FRANKLIN RD","9103448",2017,10073,10000,0,10252,10000,"GF","54855",54855,54855,10000,,
4207,"91","SR 1382","N OF SR 3983","9100452",2017,11046,11000,0,11243,11000,"CB","54833",54833,54833,11000,,
4206,"91","SR 2740","S OF SR 2742","9104564",2017,3325,3300,0,3384,3400,"CB","54824",54824,54824,3400,,
4205,"91","NC 42","W OF SR 2736","9102439",2017,9799,9800,0,9974,10000,"CB","54823",54823,54823,10000,,
4204,"91","NC 50","N OF FOREST DR","9100135",2017,10526,11000,0,11927,12000,"CB","54803",54803,54803,12000,,
